ts,addr,coin,szi,entryPx,liqPx,mark,dist_to_liq,uPnl,lev,acct_value
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,JUP,24877.0,0.210382,,0.21007,,-7.031701,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,kLUNC,-82974.0,0.059076,36.160299503,0.0591,610.8494,-1.760499,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,RSR,27076096.0,0.001256,,0.001204,,-1422.252009,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,GALA,-1804789.0,0.002032,1.6617302501,0.002001,829.4499,55.990854,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,JTO,-23123.0,0.631018,130.1734065545,0.62876,206.0319,52.463037,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ACE,-380846.17,0.0722,7.9348782395,0.0696,113.0069,1014.496438,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,WIF,258439.0,0.152031,,0.15071,,-341.626178,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,CAKE,-918.8,1.37687,3261.563590846,1.3752,2370.7013,1.542558,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,PEOPLE,5324808.0,0.005536,,0.00533,,-1101.408251,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ENS,-1783.69,4.0821,1683.412037057,4.0501,414.6470,57.17705,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ETC,3652.48,6.9237,,6.8736,,-183.586704,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,XAI,-3859249.7,0.00696,0.782957062,0.00677,114.6510,722.365034,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,MANTA,137607.5,0.05925,,0.05846,,-108.910845,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,UMA,130774.9,0.37529,,0.3606,,-1920.076218,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ONDO,-29742.0,0.313223,101.0275708342,0.31268,322.1021,14.983391,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ALT,-3391851.0,0.006344,0.8893746346,0.00624,141.5280,355.887435,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ZETA,46642.6,0.03439,,0.0339,,-22.981492,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,DYM,573260.4,0.01532,,0.01507,,-149.027315,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,W,-7023215.1,0.0097,0.4360285222,0.00952,44.8013,1283.95902,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,STRK,-321679.6,0.02895,9.3408698728,0.02893,321.8783,6.559862,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,TAO,-250.788,203.921,12143.4662674024,199.27,59.9398,1166.582465,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,AR,-21955.13,1.9635,138.3561890177,1.9206,71.0380,942.6091,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,kFLOKI,-1368203.0,0.022646,2.211218662,0.021879,100.0658,1050.490956,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,BOME,-33288782.0,0.000418,0.0903911002,0.000407,221.0912,382.282537,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ETHFI,-112666.7,0.40058,26.9700049167,0.38308,69.4031,1972.534478,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ENA,146607.0,0.078512,,0.078499,,-1.149672,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,MNT,-30705.4,0.42269,97.9802131025,0.42535,229.3520,-81.581562,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,SAGA,-1093674.9,0.01254,2.7512253459,0.01233,222.1326,236.324423,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,MERL,-3279709.0,0.017717,0.9301553637,0.016824,54.2874,2929.686329,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,HBAR,-292013.0,0.066652,10.3243137119,0.066336,154.6367,90.668621,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,POPCAT,689060.0,0.044755,,0.043636,,-768.410085,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,EIGEN,-290468.58,0.2404,10.5532132967,0.2407,42.8438,-83.274046,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,REZ,-1964909.0,0.002416,1.5268902804,0.002412,632.0391,7.880293,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,NOT,-122536796.0,0.0004,0.0248164008,0.000371,65.8906,3626.149186,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,TURBO,26299561.0,0.000847,,0.00083,,-463.341407,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,BRETT,3056713.0,0.005128,,0.005066,,-191.79911,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,IO,-331727.6,0.16457,9.1840420282,0.15415,58.5786,3456.156972,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ZK,-4083723.0,0.010426,0.7436173106,0.010104,72.5963,1313.543094,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,RENDER,-5645.0,1.50351,532.1331976988,1.4935,355.2994,56.529384,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,POL,64855.0,0.08191,,0.082004,,6.05074,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,CELO,289415.0,0.071248,,0.070519,,-211.223493,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,HMSTR,-104193364.0,0.000208,0.0289450583,0.000196,146.6789,1351.108908,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,kNEIRO,-614527.7,0.06211,4.9350918345,0.06068,80.3298,882.343361,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,GOAT,-296868.0,0.013834,10.1038281263,0.013616,741.0555,65.008634,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,MOODENG,-1364398.0,0.039997,2.2333762392,0.037931,57.8800,2818.924175,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,GRASS,-33858.3,0.36708,88.8296507318,0.35921,246.2917,269.118729,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,PURR,-295617.0,0.088986,10.2131681583,0.080256,126.2574,2580.865894,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,PNUT,56132.8,0.04212,,0.04232,,10.961542,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,XLM,285657.0,0.184528,,0.18162,,-830.930129,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,SAND,371083.0,0.048054,,0.047031,,-379.957157,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,IOTA,-259660.0,0.037689,11.5731498618,0.03706,311.2814,163.488089,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ALGO,464961.0,0.083668,,0.083224,,-206.178704,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,HYPE,-852.67,63.8034,3576.7998061616,63.764,55.0943,34.50181,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ME,-808716.3,0.06366,3.7681102223,0.06414,57.7482,-381.936621,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,MOVE,1185116.0,0.010777,,0.010671,,-126.404971,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,VIRTUAL,-35535.1,0.55494,84.8488297052,0.55299,152.4365,69.606285,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,PENGU,681734.0,0.005815,,0.00582,,2.973361,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,USUAL,515748.9,0.00851,,0.00857,,30.630034,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,FARTCOIN,-150384.8,0.14142,20.0593426654,0.1407,141.5682,108.397178,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,AIXBT,-881411.0,0.018841,3.4168939008,0.01841,184.5999,380.526314,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,BIO,-1556741.0,0.028533,1.951992192,0.027808,69.1953,1134.27387,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,GRIFFAIN,1588880.0,0.008537,,0.008317,,-351.389262,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,SPX,-7246.0,0.35031,413.747127451,0.35195,1174.5850,-12.19615,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,S,-123120.0,0.02497,24.3548190227,0.025212,965.0011,-29.846886,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,MORPHO,3713.5,1.99813,,1.9899,,-30.593584,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,TRUMP,31402.2,1.5639,,1.5276,,-1140.089951,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,MELANIA,334027.2,0.08188,,0.07899,,-963.755075,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ANIME,-8061162.0,0.002771,0.3742817251,0.00269,138.1382,660.690214,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,VINE,-2398251.0,0.00871,1.2577630116,0.008744,142.8430,-79.907916,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,VVV,178.79,10.7257,,10.741,,2.717908,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,BERA,-239121.5,0.19232,12.7104417159,0.1835,68.2667,2110.478694,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,LAYER,-182943.0,0.065147,16.4380148726,0.064276,254.7411,159.558244,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,KAITO,-21787.0,0.700419,138.1852707109,0.69753,197.1066,78.642416,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,NIL,-1442313.0,0.034393,2.110589382,0.033744,61.5471,936.600671,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,PAXG,-4.313,4051.388,698520.74989796,4001.6,173.5604,214.736959,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,BABY,-499993.0,0.012651,6.0035820611,0.012576,476.3841,37.539668,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,WCT,452071.0,0.044166,,0.042821,,-604.194542,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,HYPER,-612745.0,0.068272,4.9550692868,0.066476,73.5392,1100.968455,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ZORA,-33567.0,0.006602,89.2448735149,0.006601,13518.9021,0.049342,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,INIT,-273848.0,0.05441,10.9917787792,0.053371,204.9504,284.765473,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,NXPC,-147900.0,0.259284,20.5049966363,0.25171,80.4628,1120.333976,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,SOPH,-1020822.0,0.004663,2.9389648119,0.004603,637.4890,62.229029,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,RESOLV,-1855377.0,0.019953,1.6337677068,0.019292,83.6863,1227.412755,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,SYRUP,-185646.0,0.187891,16.3250287281,0.18969,85.0616,-333.969627,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,PUMP,-1306990.0,0.001482,2.2933365916,0.00146,1569.7785,30.348397,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,PROVE,161.0,0.20249,,0.2025,,0.00161,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,XPL,-780301.0,0.08933,3.9285273316,0.089674,42.8090,-268.125583,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,WLFI,598097.0,0.05762,,0.05723,,-233.546471,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,LINEA,-25815817.0,0.002424,0.1184670083,0.002435,47.6517,-278.2795,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,SKY,-319060.0,0.059388,9.4473903255,0.058996,159.1361,125.246907,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ASTER,-40757.0,0.621384,74.1189726785,0.62335,117.9043,-80.116978,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,AVNT,-362495.0,0.095665,8.3563499263,0.092895,88.9548,1004.192782,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,STBL,-782194.0,0.022962,3.8519218623,0.022359,171.2761,472.156073,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,0G,131914.0,0.176854,,0.1721,,-627.242118,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,HEMI,-3674401.0,0.004395,0.81948733,0.004265,191.1424,488.573861,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,APEX,-66763.0,0.265957,45.128693467,0.26161,171.5037,290.267333,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,2Z,-215854.0,0.072121,13.9485834296,0.071321,194.5747,171.320283,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ZEC,-101.48,510.7538,30030.3082608386,512.55,57.5900,-183.288288,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,MON,-2829076.0,0.022364,1.0810015217,0.022189,47.7179,495.737521,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,MET,-182441.0,0.148744,16.5681034374,0.14931,109.9645,-103.220272,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,MEGA,-671200.0,0.047933,4.509859299,0.047,94.9545,616.461811,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,CC,-496790.0,0.13434,6.1630024272,0.13337,45.2098,481.947795,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,ICP,13005.3,2.20373,,2.1746,,-378.869921,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,AERO,-71739.0,0.492166,42.2403881307,0.4854,86.0218,485.4184,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,STABLE,632074.0,0.036828,,0.036991,,102.95757,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,FOGO,-2184975.0,0.009647,1.3802440947,0.009308,147.2858,742.206815,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,LIT,1741.0,2.330875,,2.3334,,4.743728,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,XMR,81.38,321.283,,320.75,,-43.431453,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,AXS,24879.1,0.99232,,0.98176,,-262.904897,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,DASH,296.8,33.4487,,33.021,,-126.955632,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,SKR,-3114245.0,0.009291,0.97107588,0.009218,104.3456,230.224479,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,AZTEC,2415839.0,0.014467,,0.013951,,-1248.777726,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,CHIP,-228413.0,0.030241,13.1443580862,0.030126,435.3128,26.323575,20,3066133
2026-07-13T18:52:47Z,0x31ca8395cf837de08b24da3f660e77761dfb974b,GRAM,-14137.0,1.610357,213.4771309479,1.5891,133.3384,300.521465,20,3066133
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,BTC,-122.09807,63217.2,88537.2509318488,62075.0,0.4263,139465.045248,20,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,ETH,-3041.3347,1761.29,2821.0476921495,1766.4,0.5971,-15844.591716,20,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,DYDX,-37740.1,0.133,78.9262922538,0.1247,631.9294,312.488028,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,SOL,-2599.73,74.8336,1302.6521234271,74.989,16.3712,-409.01029,20,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,APE,7858.2,0.1495,,0.1476,,-14.93058,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,OP,-47419.5,0.09913,62.8146065332,0.09821,638.5948,42.67755,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,SUI,-25439.9,0.74074,123.1875077462,0.71853,170.4438,563.785615,10,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,kPEPE,-1137271.0,0.002753,2.7422321356,0.002694,1016.9035,67.293327,10,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,LDO,-85559.9,0.3092,35.0759410065,0.31696,109.6636,-659.628664,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,XRP,-14170.0,1.070164,226.2979294571,1.0623,212.0264,110.016471,20,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,APT,7314.66,0.5955,,0.5903,,-38.767698,10,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,AAVE,-92.08,98.3642,33930.2553667411,94.49,358.0883,356.73801,10,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,COMP,-683.9,15.8899,4365.0835860745,16.525,263.1503,-434.296098,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,RUNE,-6255.6,0.40574,475.8138067294,0.4031,1179.3865,16.514784,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,KAS,63339.0,0.029231,,0.028352,,-54.948247,3,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,BLUR,-25874.0,0.018477,108.3897741888,0.016985,6380.4998,38.604008,3,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,TIA,644.1,0.41106,,0.40347,,-4.920924,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,PENDLE,5108.0,1.4786,,1.46,,-95.0088,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,FET,-20406.0,0.16955,145.8996401194,0.15921,915.3975,210.99804,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,NEAR,-10755.8,1.94955,291.5726170243,1.9058,151.9922,469.580105,10,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,kBONK,10098802.0,0.004072,,0.003742,,-3338.883587,10,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,JTO,28547.0,0.633209,,0.62876,,-127.307073,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,WIF,-1499.0,0.15936,1984.126171652,0.15071,13164.1926,12.96635,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,ENS,-1063.59,4.3125,2800.2208208751,4.0501,690.3955,279.086016,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,XAI,56732.3,0.00821,,0.00677,,-81.127189,3,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,MANTA,-11754.8,0.06098,238.6025056215,0.05846,4080.4661,29.622096,3,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,ONDO,-6490.0,0.31572,479.5501007365,0.31268,1532.6769,19.47,10,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,AR,-1605.57,1.9638,1854.2093304921,1.9206,964.4323,69.360624,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,kFLOKI,189939.0,0.023091,,0.021879,,-230.206068,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,HYPE,1712.92,63.575,,63.764,,321.902687,10,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,FARTCOIN,38204.8,0.14098,,0.1407,,-10.776298,10,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,KAITO,-91052.0,0.691504,33.3592360534,0.69753,46.8248,-483.086343,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,PUMP,-4859644.0,0.00148,0.6425753606,0.00146,439.1201,103.596735,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,XPL,-18597.0,0.090626,167.3353077214,0.089674,1865.0404,17.704344,10,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,WLFI,13462.0,0.060394,,0.05723,,-42.593768,5,3505945
2026-07-13T18:52:47Z,0x39475d17bcd20adc540e647dae6781b153fbf3b1,ASTER,-596.0,0.62673,4990.5213651281,0.62335,8004.9699,2.01448,3,3505945
2026-07-13T18:52:47Z,0x9c70d39a75f55ef8ae41af10292a1c915e3c4323,BTC,-0.068,61968.2,1350033.9390849671,62075.0,20.7484,-7.261404,20,108351
2026-07-13T18:52:47Z,0x9c70d39a75f55ef8ae41af10292a1c915e3c4323,ETH,-2.445,1791.26,37323.6486250451,1766.4,20.1298,60.54517,20,108351
2026-07-13T18:52:47Z,0x9c70d39a75f55ef8ae41af10292a1c915e3c4323,kPEPE,-14627463.0,0.002633,0.0084676128,0.002694,2.1431,-889.946711,4,108351
2026-07-13T18:52:47Z,0x9c70d39a75f55ef8ae41af10292a1c915e3c4323,ZRO,-107915.3,0.89473,1.6123566035,0.86528,0.8634,3172.572681,4,108351
2026-07-13T18:52:47Z,0x9c70d39a75f55ef8ae41af10292a1c915e3c4323,TAO,-268.321,206.974,499.7105949184,199.27,1.5077,2067.404543,4,108351
2026-07-13T18:52:47Z,0x9c70d39a75f55ef8ae41af10292a1c915e3c4323,PUMP,-39489220.0,0.001494,0.0035976421,0.00146,1.4641,1397.973823,4,108351
2026-07-13T18:52:47Z,0xa44ba2af3d472c5b2c04f68a6fa217ef2cf950a7,BTC,0.51719,63322.9,,62075.0,,-645.431585,20,103488
2026-07-13T18:52:47Z,0xa44ba2af3d472c5b2c04f68a6fa217ef2cf950a7,ETH,16.643,1769.32,,1766.4,,-47.099407,20,103488
2026-07-13T18:52:47Z,0xa44ba2af3d472c5b2c04f68a6fa217ef2cf950a7,SOL,-428.78,77.2006,507.7744149993,74.989,5.7713,947.466063,20,103488
2026-07-13T18:52:47Z,0xa44ba2af3d472c5b2c04f68a6fa217ef2cf950a7,AVAX,-2606.14,6.6611,75.9721461669,6.4633,10.7544,516.284386,10,103488
2026-07-13T18:52:47Z,0xa44ba2af3d472c5b2c04f68a6fa217ef2cf950a7,BNB,-7.126,568.755,25985.7629990778,564.69,45.0177,28.97099,10,103488
2026-07-13T18:52:47Z,0xa44ba2af3d472c5b2c04f68a6fa217ef2cf950a7,LTC,-172.49,43.3963,1093.3720914891,43.163,24.3312,40.25148,10,103488
2026-07-13T18:52:47Z,0xa44ba2af3d472c5b2c04f68a6fa217ef2cf950a7,ARB,217689.8,0.09417,,0.0907,,-754.465928,10,103488
2026-07-13T18:52:47Z,0xa44ba2af3d472c5b2c04f68a6fa217ef2cf950a7,DOGE,-253090.0,0.07272,0.7871705265,0.071414,10.0226,330.331572,10,103488
2026-07-13T18:52:47Z,0xa44ba2af3d472c5b2c04f68a6fa217ef2cf950a7,kPEPE,6542209.0,0.002697,,0.002694,,-25.347871,10,103488
2026-07-13T18:52:47Z,0xa44ba2af3d472c5b2c04f68a6fa217ef2cf950a7,CRV,26012.6,0.20742,,0.21243,,130.212187,10,103488
2026-07-13T18:52:47Z,0xa44ba2af3d472c5b2c04f68a6fa217ef2cf950a7,LINK,2077.7,7.95287,,7.8603,,-191.310738,10,103488
